organisatie;org_afk;soort;onderwerp;jaar;maand;maand_nr;aantal
Tweede Kamer der Staten-Generaal;TK;Divers;zv% 43-365;2020;sep;9;1,43059510035529613
Tweede Kamer der Staten-Generaal;TK;Divers;zv%> 1 jaar;2020;sep;9;0,72014624765024660
Tweede Kamer der Staten-Generaal;TK;Divers;zv% 1-7;2020;okt;10;0,55991375712248226
Tweede Kamer der Staten-Generaal;TK;Divers;zv% 8-42;2020;okt;10;1,40339959384623958
Tweede Kamer der Staten-Generaal;TK;Divers;zv% 43-365;2020;okt;10;1,26330943636289872
Tweede Kamer der Staten-Generaal;TK;Divers;zv%> 1 jaar;2020;okt;10;0,91534745344166246
Tweede Kamer der Staten-Generaal;TK;Divers;zv% 1-7;2020;nov;11;0,40255498780616011
Tweede Kamer der Staten-Generaal;TK;Divers;zv% 8-42;2020;nov;11;0,88211081087013532
Tweede Kamer der Staten-Generaal;TK;Divers;zv% 43-365;2020;nov;11;1,60072828011982415
Tweede Kamer der Staten-Generaal;TK;Divers;zv%> 1 jaar;2020;nov;11;0,75293351093633210
Tweede Kamer der Staten-Generaal;TK;Divers;zv% 1-7;2020;dec;12;0,29061565210942580
Tweede Kamer der Staten-Generaal;TK;Divers;zv% 8-42;2020;dec;12;1,19929317752481368
Tweede Kamer der Staten-Generaal;TK;Divers;zv% 43-365;2020;dec;12;1,70727336442569033
Tweede Kamer der Staten-Generaal;TK;Divers;zv%> 1 jaar;2020;dec;12;0,76892280791374124
Ministerie van LNV;LNV;Ministerie;zv% 1-7;2020;jan;1;0,84429812137012228
Ministerie van LNV;LNV;Ministerie;zv% 8-42;2020;jan;1;1,53648859967560303
Ministerie van LNV;LNV;Ministerie;zv% 43-365;2020;jan;1;3,15571438931550219
Ministerie van LNV;LNV;Ministerie;zv%> 1 jaar;2020;jan;1;0,63628957479696835
Ministerie van LNV;LNV;Ministerie;zv% 1-7;2020;feb;2;0,86137099544970364
Ministerie van LNV;LNV;Ministerie;zv% 8-42;2020;feb;2;1,91142478138965655
Ministerie van LNV;LNV;Ministerie;zv% 43-365;2020;feb;2;3,04298974324660021
Ministerie van LNV;LNV;Ministerie;zv%> 1 jaar;2020;feb;2;0,66491619581835493
Ministerie van LNV;LNV;Ministerie;zv% 1-7;2020;mrt;3;0,73391884115422079
Ministerie van LNV;LNV;Ministerie;zv% 8-42;2020;mrt;3;2,24527524183370542
Ministerie van LNV;LNV;Ministerie;zv% 43-365;2020;mrt;3;3,35836054166733788
Ministerie van LNV;LNV;Ministerie;zv%> 1 jaar;2020;mrt;3;0,73167665646266100
Ministerie van LNV;LNV;Ministerie;zv% 1-7;2020;apr;4;0,20613940952546564
Ministerie van LNV;LNV;Ministerie;zv% 8-42;2020;apr;4;1,64460847209339911
Ministerie van LNV;LNV;Ministerie;zv% 43-365;2020;apr;4;3,43690584167595015
Ministerie van LNV;LNV;Ministerie;zv%> 1 jaar;2020;apr;4;0,72740055427440087
Ministerie van LNV;LNV;Ministerie;zv% 1-7;2020;mei;5;0,18563393507912590
Ministerie van LNV;LNV;Ministerie;zv% 8-42;2020;mei;5;0,68979605014866574
Ministerie van LNV;LNV;Ministerie;zv% 43-365;2020;mei;5;2,93076392328600299
Ministerie van LNV;LNV;Ministerie;zv%> 1 jaar;2020;mei;5;0,67747313870980441
Ministerie van LNV;LNV;Ministerie;zv% 1-7;2020;jun;6;0,29403863246597939
Ministerie van LNV;LNV;Ministerie;zv% 8-42;2020;jun;6;0,85256188576834457
Ministerie van LNV;LNV;Ministerie;zv% 43-365;2020;jun;6;2,49812857226254348
Ministerie van LNV;LNV;Ministerie;zv%> 1 jaar;2020;jun;6;0,66955750367022882
Ministerie van LNV;LNV;Ministerie;zv% 1-7;2020;jul;7;0,26166023931409094
Ministerie van LNV;LNV;Ministerie;zv% 8-42;2020;jul;7;1,02730742734536196
Ministerie van LNV;LNV;Ministerie;zv% 43-365;2020;jul;7;2,53603759454042477
Ministerie van LNV;LNV;Ministerie;zv%> 1 jaar;2020;jul;7;0,65495929953103782
Ministerie van LNV;LNV;Ministerie;zv% 1-7;2020;aug;8;0,20946631490001369
Ministerie van LNV;LNV;Ministerie;zv% 8-42;2020;aug;8;0,73937264549424886
Ministerie van LNV;LNV;Ministerie;zv% 43-365;2020;aug;8;2,42795034125918585
Ministerie van LNV;LNV;Ministerie;zv%> 1 jaar;2020;aug;8;0,69146127744143970
Ministerie van LNV;LNV;Ministerie;zv% 1-7;2020;sep;9;0,43007027020516636
Ministerie van LNV;LNV;Ministerie;zv% 8-42;2020;sep;9;0,94241537708508627
Ministerie van LNV;LNV;Ministerie;zv% 43-365;2020;sep;9;2,29181851196918984
Ministerie van LNV;LNV;Ministerie;zv%> 1 jaar;2020;sep;9;0,63033590199546818
Ministerie van LNV;LNV;Ministerie;zv% 1-7;2020;okt;10;0,51215023150777794
Ministerie van LNV;LNV;Ministerie;zv% 8-42;2020;okt;10;1,47047987130020430
Ministerie van LNV;LNV;Ministerie;zv% 43-365;2020;okt;10;2,25834639095444434
Ministerie van LNV;LNV;Ministerie;zv%> 1 jaar;2020;okt;10;0,66185386871756191
Ministerie van LNV;LNV;Ministerie;zv% 1-7;2020;nov;11;0,38045552819500100
Ministerie van LNV;LNV;Ministerie;zv% 8-42;2020;nov;11;1,33695238382177561
Ministerie van LNV;LNV;Ministerie;zv% 43-365;2020;nov;11;2,43981633397424380
Ministerie van LNV;LNV;Ministerie;zv%> 1 jaar;2020;nov;11;0,62669227615123513
Ministerie van LNV;LNV;Ministerie;zv% 1-7;2020;dec;12;0,36168767249982542
Ministerie van LNV;LNV;Ministerie;zv% 8-42;2020;dec;12;1,15563554173345961
Ministerie van LNV;LNV;Ministerie;zv% 43-365;2020;dec;12;2,51014696653475999
Ministerie van LNV;LNV;Ministerie;zv%> 1 jaar;2020;dec;12;0,63740554127572413
Autoriteit Persoonsgegevens;AP;Divers;zv% 1-7;2020;jan;1;1,14528536991942276
Autoriteit Persoonsgegevens;AP;Divers;zv% 8-42;2020;jan;1;0,72683460233585317
Autoriteit Persoonsgegevens;AP;Divers;zv% 43-365;2020;jan;1;2,77871653468046675
Autoriteit Persoonsgegevens;AP;Divers;zv%> 1 jaar;2020;jan;1;0,54591515060106266
Autoriteit Persoonsgegevens;AP;Divers;zv% 1-7;2020;feb;2;1,27391049604547946
Autoriteit Persoonsgegevens;AP;Divers;zv% 8-42;2020;feb;2;1,44184294377482192
Autoriteit Persoonsgegevens;AP;Divers;zv% 43-365;2020;feb;2;1,75129025545360761
Autoriteit Persoonsgegevens;AP;Divers;zv%> 1 jaar;2020;feb;2;0,60976284684147530
Autoriteit Persoonsgegevens;AP;Divers;zv% 1-7;2020;mrt;3;1,42240891723831697
Autoriteit Persoonsgegevens;AP;Divers;zv% 8-42;2020;mrt;3;1,32635815840524329
Autoriteit Persoonsgegevens;AP;Divers;zv% 43-365;2020;mrt;3;2,48573758507220255
Autoriteit Persoonsgegevens;AP;Divers;zv%> 1 jaar;2020;mrt;3;0,46529493103896563
Autoriteit Persoonsgegevens;AP;Divers;zv% 1-7;2020;apr;4;0,26743565673687980
Autoriteit Persoonsgegevens;AP;Divers;zv% 8-42;2020;apr;4;1,69507521151642626
Autoriteit Persoonsgegevens;AP;Divers;zv% 43-365;2020;apr;4;1,64194826287172635
Autoriteit Persoonsgegevens;AP;Divers;zv%> 1 jaar;2020;apr;4;0,79659253310087696
Autoriteit Persoonsgegevens;AP;Divers;zv% 1-7;2020;mei;5;0,16128555794786367
Autoriteit Persoonsgegevens;AP;Divers;zv% 8-42;2020;mei;5;1,44308130795456968
Autoriteit Persoonsgegevens;AP;Divers;zv% 43-365;2020;mei;5;2,27777651390264513
Autoriteit Persoonsgegevens;AP;Divers;zv%> 1 jaar;2020;mei;5;0,43840810135659830
Autoriteit Persoonsgegevens;AP;Divers;zv% 1-7;2020;jun;6;0,28514506482294344
Autoriteit Persoonsgegevens;AP;Divers;zv% 8-42;2020;jun;6;0,98376606669774880
Autoriteit Persoonsgegevens;AP;Divers;zv% 43-365;2020;jun;6;3,35297538947562090
Autoriteit Persoonsgegevens;AP;Divers;zv%> 1 jaar;2020;jun;6;0,37438933684281106
Autoriteit Persoonsgegevens;AP;Divers;zv% 1-7;2020;jul;7;0,29448200455704704
Autoriteit Persoonsgegevens;AP;Divers;zv% 8-42;2020;jul;7;0,97136249997451696
Autoriteit Persoonsgegevens;AP;Divers;zv% 43-365;2020;jul;7;4,35542520320175708
Autoriteit Persoonsgegevens;AP;Divers;zv%> 1 jaar;2020;jul;7;0,00190273361661413
Autoriteit Persoonsgegevens;AP;Divers;zv% 1-7;2020;aug;8;0,15210197814714874
Autoriteit Persoonsgegevens;AP;Divers;zv% 8-42;2020;aug;8;1,14658331861599527
Autoriteit Persoonsgegevens;AP;Divers;zv% 43-365;2020;aug;8;4,86873503452071432
Autoriteit Persoonsgegevens;AP;Divers;zv%> 1 jaar;2020;aug;8;0,00000000000000000
Autoriteit Persoonsgegevens;AP;Divers;zv% 1-7;2020;sep;9;0,69393757149511115
Autoriteit Persoonsgegevens;AP;Divers;zv% 8-42;2020;sep;9;0,79912126820058071
Autoriteit Persoonsgegevens;AP;Divers;zv% 43-365;2020;sep;9;4,90178512473387329
Autoriteit Persoonsgegevens;AP;Divers;zv%> 1 jaar;2020;sep;9;0,00000000000000000
Autoriteit Persoonsgegevens;AP;Divers;zv% 1-7;2020;okt;10;0,57291117693286708
Autoriteit Persoonsgegevens;AP;Divers;zv% 8-42;2020;okt;10;3,15303710269380666
Autoriteit Persoonsgegevens;AP;Divers;zv% 43-365;2020;okt;10;4,20678538551238201
Autoriteit Persoonsgegevens;AP;Divers;zv%> 1 jaar;2020;okt;10;0,00000000000000000
Autoriteit Persoonsgegevens;AP;Divers;zv% 1-7;2020;nov;11;0,28469770290185586
Autoriteit Persoonsgegevens;AP;Divers;zv% 8-42;2020;nov;11;0,68078858374386475
Autoriteit Persoonsgegevens;AP;Divers;zv% 43-365;2020;nov;11;4,26723096185192485
Autoriteit Persoonsgegevens;AP;Divers;zv%> 1 jaar;2020;nov;11;0,00000000000000000
Autoriteit Persoonsgegevens;AP;Divers;zv% 1-7;2020;dec;12;0,15289060128895468
Autoriteit Persoonsgegevens;AP;Divers;zv% 8-42;2020;dec;12;0,60759052676725434
Autoriteit Persoonsgegevens;AP;Divers;zv% 43-365;2020;dec;12;3,69126428985664212
Autoriteit Persoonsgegevens;AP;Divers;zv%> 1 jaar;2020;dec;12;0,00000000000000000
Bureau Financieel Toezicht;BFT;Divers;zv% 1-7;2020;jan;1;0,91286814520152038
Bureau Financieel Toezicht;BFT;Divers;zv% 8-42;2020;jan;1;0,00000000000000000
Bureau Financieel Toezicht;BFT;Divers;zv% 43-365;2020;jan;1;3,39496577227216134
Bureau Financieel Toezicht;BFT;Divers;zv%> 1 jaar;2020;jan;1;3,32976090475776676
Bureau Financieel Toezicht;BFT;Divers;zv% 1-7;2020;feb;2;0,25431655200003883
Bureau Financieel Toezicht;BFT;Divers;zv% 8-42;2020;feb;2;0,00000000000000000
Bureau Financieel Toezicht;BFT;Divers;zv% 43-365;2020;feb;2;2,58975786540497532
Bureau Financieel Toezicht;BFT;Divers;zv%> 1 jaar;2020;feb;2;2,83492234955768474
Bureau Financieel Toezicht;BFT;Divers;zv% 1-7;2020;mrt;3;1,55739470522133372
Bureau Financieel Toezicht;BFT;Divers;zv% 8-42;2020;mrt;3;1,29800193603807723
Bureau Financieel Toezicht;BFT;Divers;zv% 43-365;2020;mrt;3;1,49679619436161349
Bureau Financieel Toezicht;BFT;Divers;zv%> 1 jaar;2020;mrt;3;2,79369515964528459
Bureau Financieel Toezicht;BFT;Divers;zv% 1-7;2020;apr;4;0,84407686694234985
Bureau Financieel Toezicht;BFT;Divers;zv% 8-42;2020;apr;4;2,55304197410740841
Bureau Financieel Toezicht;BFT;Divers;zv% 43-365;2020;apr;4;1,35206356928565641
Bureau Financieel Toezicht;BFT;Divers;zv%> 1 jaar;2020;apr;4;2,81561663828752140
Bureau Financieel Toezicht;BFT;Divers;zv% 1-7;2020;mei;5;0,25645827415710004
Bureau Financieel Toezicht;BFT;Divers;zv% 8-42;2020;mei;5;0,00000000000000000
Bureau Financieel Toezicht;BFT;Divers;zv% 43-365;2020;mei;5;3,24748694771292756
Bureau Financieel Toezicht;BFT;Divers;zv%> 1 jaar;2020;mei;5;2,70591443933608655
Bureau Financieel Toezicht;BFT;Divers;zv% 1-7;2020;jun;6;0,12987350320787552
Bureau Financieel Toezicht;BFT;Divers;zv% 8-42;2020;jun;6;0,00000000000000000
Bureau Financieel Toezicht;BFT;Divers;zv% 43-365;2020;jun;6;3,24748694771292756
Bureau Financieel Toezicht;BFT;Divers;zv%> 1 jaar;2020;jun;6;2,70591443933608655
Bureau Financieel Toezicht;BFT;Divers;zv% 1-7;2020;jul;7;0,68527115556651985
Bureau Financieel Toezicht;BFT;Divers;zv% 8-42;2020;jul;7;0,00000000000000000
Bureau Financieel Toezicht;BFT;Divers;zv% 43-365;2020;jul;7;3,21934159147373178
Bureau Financieel Toezicht;BFT;Divers;zv%> 1 jaar;2020;jul;7;2,68246278977625252
Bureau Financieel Toezicht;BFT;Divers;zv% 1-7;2020;aug;8;0,24516684216526452
Bureau Financieel Toezicht;BFT;Divers;zv% 8-42;2020;aug;8;0,65385996805476043
Bureau Financieel Toezicht;BFT;Divers;zv% 43-365;2020;aug;8;2,49316290968911636
Bureau Financieel Toezicht;BFT;Divers;zv%> 1 jaar;2020;aug;8;2,63915976419853138
Bureau Financieel Toezicht;BFT;Divers;zv% 1-7;2020;sep;9;0,79788503321904480
Bureau Financieel Toezicht;BFT;Divers;zv% 8-42;2020;sep;9;0,00000000000000000
Bureau Financieel Toezicht;BFT;Divers;zv% 43-365;2020;sep;9;2,19848536226969582
Bureau Financieel Toezicht;BFT;Divers;zv%> 1 jaar;2020;sep;9;2,61670622809992093
Bureau Financieel Toezicht;BFT;Divers;zv% 1-7;2020;okt;10;0,06417338481788978
Bureau Financieel Toezicht;BFT;Divers;zv% 8-42;2020;okt;10;2,69394521683433164
Bureau Financieel Toezicht;BFT;Divers;zv% 43-365;2020;okt;10;0,94193888700501116
Bureau Financieel Toezicht;BFT;Divers;zv%> 1 jaar;2020;okt;10;3,87325270336460559
Bureau Financieel Toezicht;BFT;Divers;zv% 1-7;2020;nov;11;0,31397962900167037
Bureau Financieel Toezicht;BFT;Divers;zv% 8-42;2020;nov;11;0,09155645981688708
Bureau Financieel Toezicht;BFT;Divers;zv% 43-365;2020;nov;11;2,30768747723647705
Bureau Financieel Toezicht;BFT;Divers;zv%> 1 jaar;2020;nov;11;3,81045677756427148
Bureau Financieel Toezicht;BFT;Divers;zv% 1-7;2020;dec;12;0,24257375606661802
Bureau Financieel Toezicht;BFT;Divers;zv% 8-42;2020;dec;12;1,75865973148298083
Bureau Financieel Toezicht;BFT;Divers;zv% 43-365;2020;dec;12;1,32402820405061794
Bureau Financieel Toezicht;BFT;Divers;zv%> 1 jaar;2020;dec;12;3,44594213524335924
Raad van State;RvS;Divers;zv% 1-7;2020;jan;1;0,97243661806406145
Raad van State;RvS;Divers;zv% 8-42;2020;jan;1;1,27536580002666944
Raad van State;RvS;Divers;zv% 43-365;2020;jan;1;1,14376256754572880
Raad van State;RvS;Divers;zv%> 1 jaar;2020;jan;1;0,54118269381065209
Raad van State;RvS;Divers;zv% 1-7;2020;feb;2;1,18444745900175241
Raad van State;RvS;Divers;zv% 8-42;2020;feb;2;1,28076362470464900
Raad van State;RvS;Divers;zv% 43-365;2020;feb;2;1,33294273085530768
Raad van State;RvS;Divers;zv%> 1 jaar;2020;feb;2;0,45439918199551788
Raad van State;RvS;Divers;zv% 1-7;2020;mrt;3;0,83489315507900630
Raad van State;RvS;Divers;zv% 8-42;2020;mrt;3;2,78334069067998113
Raad van State;RvS;Divers;zv% 43-365;2020;mrt;3;1,62260749689297823
Raad van State;RvS;Divers;zv%> 1 jaar;2020;mrt;3;0,32500287087980556
Raad van State;RvS;Divers;zv% 1-7;2020;apr;4;0,11871171564310520
Raad van State;RvS;Divers;zv% 8-42;2020;apr;4;1,01593415401990961
Raad van State;RvS;Divers;zv% 43-365;2020;apr;4;2,48828965887150400
Raad van State;RvS;Divers;zv%> 1 jaar;2020;apr;4;0,30629199516925931
Raad van State;RvS;Divers;zv% 1-7;2020;mei;5;0,15469724086825282
Raad van State;RvS;Divers;zv% 8-42;2020;mei;5;0,19893845495146004
Raad van State;RvS;Divers;zv% 43-365;2020;mei;5;2,49990319634034464
Raad van State;RvS;Divers;zv%> 1 jaar;2020;mei;5;0,41548463573365357
Raad van State;RvS;Divers;zv% 1-7;2020;jun;6;0,13693887800084042
Raad van State;RvS;Divers;zv% 8-42;2020;jun;6;0,69841105350125099
Raad van State;RvS;Divers;zv% 43-365;2020;jun;6;1,98604646925451722
Raad van State;RvS;Divers;zv%> 1 jaar;2020;jun;6;0,43216315598277699
Raad van State;RvS;Divers;zv% 1-7;2020;jul;7;0,38238278821844679
Raad van State;RvS;Divers;zv% 8-42;2020;jul;7;0,73209417507799024
Raad van State;RvS;Divers;zv% 43-365;2020;jul;7;1,99695526793942535
Raad van State;RvS;Divers;zv%> 1 jaar;2020;jul;7;0,37399937227295599
Raad van State;RvS;Divers;zv% 1-7;2020;aug;8;0,21207903868990588
Raad van State;RvS;Divers;zv% 8-42;2020;aug;8;1,05148816475765128
Raad van State;RvS;Divers;zv% 43-365;2020;aug;8;1,99055306661668596
Raad van State;RvS;Divers;zv%> 1 jaar;2020;aug;8;0,29049669832895303
Raad van State;RvS;Divers;zv% 1-7;2020;sep;9;0,38941294674962290
Raad van State;RvS;Divers;zv% 8-42;2020;sep;9;1,05825343312170106
Raad van State;RvS;Divers;zv% 43-365;2020;sep;9;1,79350816234107291
Raad van State;RvS;Divers;zv%> 1 jaar;2020;sep;9;0,31676352004848535
Raad van State;RvS;Divers;zv% 1-7;2020;okt;10;0,44268398893903754
Raad van State;RvS;Divers;zv% 8-42;2020;okt;10;1,59023894779503494
Raad van State;RvS;Divers;zv% 43-365;2020;okt;10;1,94706299185280529
Raad van State;RvS;Divers;zv%> 1 jaar;2020;okt;10;0,29433051409980143
Raad van State;RvS;Divers;zv% 1-7;2020;nov;11;0,57795244288997150
Raad van State;RvS;Divers;zv% 8-42;2020;nov;11;0,59702108418680178
Raad van State;RvS;Divers;zv% 43-365;2020;nov;11;2,04584261774493692
Raad van State;RvS;Divers;zv%> 1 jaar;2020;nov;11;0,37537500886305331
Raad van State;RvS;Divers;zv% 1-7;2020;dec;12;0,30667676045317072
Raad van State;RvS;Divers;zv% 8-42;2020;dec;12;1,45752272326800814
Raad van State;RvS;Divers;zv% 43-365;2020;dec;12;1,92280325692994691
Raad van State;RvS;Divers;zv%> 1 jaar;2020;dec;12;0,40695011600477299
Buitenlandse zaken;BuZa;Ministerie;zv% 1-7;2020;jan;1;0,44761480086124905
Buitenlandse zaken;BuZa;Ministerie;zv% 8-42;2020;jan;1;0,37147574849636827
Buitenlandse zaken;BuZa;Ministerie;zv% 43-365;2020;jan;1;0,95583545538100922
Buitenlandse zaken;BuZa;Ministerie;zv%> 1 jaar;2020;jan;1;0,25549546986166638
Buitenlandse zaken;BuZa;Ministerie;zv% 1-7;2020;feb;2;0,43004208053910231
Buitenlandse zaken;BuZa;Ministerie;zv% 8-42;2020;feb;2;0,43848506177144880
Buitenlandse zaken;BuZa;Ministerie;zv% 43-365;2020;feb;2;0,92063411903815962
Buitenlandse zaken;BuZa;Ministerie;zv%> 1 jaar;2020;feb;2;0,28104022280992330
Buitenlandse zaken;BuZa;Ministerie;zv% 1-7;2020;mrt;3;0,33510622500792547
Buitenlandse zaken;BuZa;Ministerie;zv% 8-42;2020;mrt;3;0,50919264280792709
Buitenlandse zaken;BuZa;Ministerie;zv% 43-365;2020;mrt;3;0,95198348465124294
Buitenlandse zaken;BuZa;Ministerie;zv%> 1 jaar;2020;mrt;3;0,26964370625202694
Buitenlandse zaken;BuZa;Ministerie;zv% 1-7;2020;apr;4;0,08621323519307862
Buitenlandse zaken;BuZa;Ministerie;zv% 8-42;2020;apr;4;0,28320372123966797
Buitenlandse zaken;BuZa;Ministerie;zv% 43-365;2020;apr;4;0,95917319320269057
Buitenlandse zaken;BuZa;Ministerie;zv%> 1 jaar;2020;apr;4;0,26663741863384094
Buitenlandse zaken;BuZa;Ministerie;zv% 1-7;2020;mei;5;0,08147877741156206
Buitenlandse zaken;BuZa;Ministerie;zv% 8-42;2020;mei;5;0,20593178939224002
Buitenlandse zaken;BuZa;Ministerie;zv% 43-365;2020;mei;5;0,95739119464083855
Buitenlandse zaken;BuZa;Ministerie;zv%> 1 jaar;2020;mei;5;0,25132864540348404
Buitenlandse zaken;BuZa;Ministerie;zv% 1-7;2020;jun;6;0,11021432358440450
Buitenlandse zaken;BuZa;Ministerie;zv% 8-42;2020;jun;6;0,16478364596971307
Buitenlandse zaken;BuZa;Ministerie;zv% 43-365;2020;jun;6;0,89893961053085092
Buitenlandse zaken;BuZa;Ministerie;zv%> 1 jaar;2020;jun;6;0,26596008892830103
Buitenlandse zaken;BuZa;Ministerie;zv% 1-7;2020;jul;7;0,11269043845991733
Buitenlandse zaken;BuZa;Ministerie;zv% 8-42;2020;jul;7;0,30157058684014532
Buitenlandse zaken;BuZa;Ministerie;zv% 43-365;2020;jul;7;0,79773528549948869
Buitenlandse zaken;BuZa;Ministerie;zv%> 1 jaar;2020;jul;7;0,26266489880694677
Buitenlandse zaken;BuZa;Ministerie;zv% 1-7;2020;aug;8;0,10612038844417702
Buitenlandse zaken;BuZa;Ministerie;zv% 8-42;2020;aug;8;0,26143348533862071
Buitenlandse zaken;BuZa;Ministerie;zv% 43-365;2020;aug;8;0,84955592603592489
Buitenlandse zaken;BuZa;Ministerie;zv%> 1 jaar;2020;aug;8;0,29135665306979480
Buitenlandse zaken;BuZa;Ministerie;zv% 1-7;2020;sep;9;0,15513987541698329
Buitenlandse zaken;BuZa;Ministerie;zv% 8-42;2020;sep;9;0,41705258159439546
Buitenlandse zaken;BuZa;Ministerie;zv% 43-365;2020;sep;9;0,83343004314993596
Buitenlandse zaken;BuZa;Ministerie;zv%> 1 jaar;2020;sep;9;0,25203484199687615
Buitenlandse zaken;BuZa;Ministerie;zv% 1-7;2020;okt;10;0,19537436998357866
Buitenlandse zaken;BuZa;Ministerie;zv% 8-42;2020;okt;10;0,53501469901832277
Buitenlandse zaken;BuZa;Ministerie;zv% 43-365;2020;okt;10;0,91595022664453274
Buitenlandse zaken;BuZa;Ministerie;zv%> 1 jaar;2020;okt;10;0,24573703137175071
Buitenlandse zaken;BuZa;Ministerie;zv% 1-7;2020;nov;11;0,22385460429361448
Buitenlandse zaken;BuZa;Ministerie;zv% 8-42;2020;nov;11;0,52655309637773151
Buitenlandse zaken;BuZa;Ministerie;zv% 43-365;2020;nov;11;0,91540312330107132
Buitenlandse zaken;BuZa;Ministerie;zv%> 1 jaar;2020;nov;11;0,24176709342721198
Buitenlandse zaken;BuZa;Ministerie;zv% 1-7;2020;dec;12;0,16752221588830807
Buitenlandse zaken;BuZa;Ministerie;zv% 8-42;2020;dec;12;0,34201609401465399
Buitenlandse zaken;BuZa;Ministerie;zv% 43-365;2020;dec;12;0,94350574256592934
Buitenlandse zaken;BuZa;Ministerie;zv%> 1 jaar;2020;dec;12;0,26966110321221465
Het Rijk;Rijk;Rijk;zv% 1-7;2021;jan;1;0,36742545068496441
Het Rijk;Rijk;Rijk;zv% 8-42;2021;jan;1;1,15963606591206814
Het Rijk;Rijk;Rijk;zv% 43-365;2021;jan;1;2,63650513460376557
Het Rijk;Rijk;Rijk;zv%> 1 jaar;2021;jan;1;0,69504360445583524
Het Rijk;Rijk;Rijk;zv% 1-7;2021;feb;2;0,40137495088586239
Het Rijk;Rijk;Rijk;zv% 8-42;2021;feb;2;1,30863037520964443
Het Rijk;Rijk;Rijk;zv% 43-365;2021;feb;2;2,57025748344915561
Het Rijk;Rijk;Rijk;zv%> 1 jaar;2021;feb;2;0,69722994680289574
Het Rijk;Rijk;Rijk;zv% 1-7;2021;mrt;3;0,45975043233948715
Het Rijk;Rijk;Rijk;zv% 8-42;2021;mrt;3;1,32032222713091119
Het Rijk;Rijk;Rijk;zv% 43-365;2021;mrt;3;2,73603000341006197
Het Rijk;Rijk;Rijk;zv%> 1 jaar;2021;mrt;3;0,69718383438091092
Het Rijk;Rijk;Rijk;zv% 1-7;2021;apr;4;0,42641716206820363
Het Rijk;Rijk;Rijk;zv% 8-42;2021;apr;4;1,41109715244791567
Het Rijk;Rijk;Rijk;zv% 43-365;2021;apr;4;2,87286201177709266
Het Rijk;Rijk;Rijk;zv%> 1 jaar;2021;apr;4;0,66992255689446578
Het Rijk;Rijk;Rijk;zv% 1-7;2021;mei;5;0,38933151734313376
Het Rijk;Rijk;Rijk;zv% 8-42;2021;mei;5;1,09201221279808469
Het Rijk;Rijk;Rijk;zv% 43-365;2021;mei;5;3,01191470212383106
Het Rijk;Rijk;Rijk;zv%> 1 jaar;2021;mei;5;0,63545155544980370
Het Rijk;Rijk;Rijk;zv% 1-7;2021;jun;6;0,42193316049266372
Het Rijk;Rijk;Rijk;zv% 8-42;2021;jun;6;1,03814592207952572
Het Rijk;Rijk;Rijk;zv% 43-365;2021;jun;6;2,95158536932734927
Het Rijk;Rijk;Rijk;zv%> 1 jaar;2021;jun;6;0,64061335356664262
Het Rijk;Rijk;Rijk;zv% 1-7;2021;jul;7;0,52148521927612101
Het Rijk;Rijk;Rijk;zv% 8-42;2021;jul;7;1,02555226443830172
Het Rijk;Rijk;Rijk;zv% 43-365;2021;jul;7;2,97939987319901611
Het Rijk;Rijk;Rijk;zv%> 1 jaar;2021;jul;7;0,63653036225564907
Het Rijk;Rijk;Rijk;zv% 1-7;2021;aug;8;0,34176887391393812
Het Rijk;Rijk;Rijk;zv% 8-42;2021;aug;8;0,87476207536714901
Het Rijk;Rijk;Rijk;zv% 43-365;2021;aug;8;3,01596363462269146
